id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu
185,258.04,43.32999999995809,29.519999999989523,0,0,1.775000000000546,0.4599999999999795,8.635000000002037,11.909999999999854,33.31556691674972,2084061184,6255517696,0,0,0.0002815142294205,,0,0,95.93216051504638,1546.34,65069,116,351,33363,60.75999999977648,0,0,5.833333333333333,5,6,5,5,151,0,242.04,0,1936.7,0,0.0,726.08,0,0.0,0.0,0,226.08,484.04,355.26,257.52,257.48,772.48,514.96,1066090496,16777216,8388608,112087.66,49728.74,79,2,16384,293,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1029.96,0.9998058554011028,0.2,0.0,0,0,0.4,0,9,0,2574.92,2574.92,0.0,0,0,257.48,257.48,,,,1287.44,,717,22.95831080331199,24648404992,,,,,,257.48,257.52,514.96,163196.61000000002,164296.14,1039.48,5566.86,100.00199999997858,"[0.13312065 0.02158601 0.06504806 0.11136891 0.02158601 0.03712297
 0.05972406 0.17656198 0.08097862 0.03987819 0.22360789 0.02941664]",64-1000000-4-oltp_write_only-0.6,6,4
186,259.85,43.05499999993481,29.935000000012224,0,0,1.8699999999998909,0.3900000000001,8.784999999998035,11.585000000002765,33.70031678350159,2108129280,6255517696,0,0,0.0002814178975942,,0,0,95.90412730799012,1529.4,65194,2,340,32673,59.10000000009313,0,0,6.0,5,6,5,5,151,0,331.6,0,2653.2000000000003,0,0.0,994.8,0,0.0,0.0,0,226.32,663.2,445.0,254.68,254.68,764.0,509.32,1068138496,16777216,8388608,110853.48,49217.66,79,2,16384,294,4000,0,0,0.0,0,0.58,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1018.68,0.9998037060301508,0.2,0.0,0,0,0.38,0,9,0,2546.76,2546.76,0.0,0,0,254.66,254.68,,,,1273.36,,1007,22.96011536693512,24650342400,,,,,,254.66,254.68,509.34,161775.54,162877.4,1031.12,5537.0,99.98800000001212,"[0.13312065 0.02158601 0.06504806 0.11136891 0.02158601 0.03712297
 0.05972406 0.17656198 0.08097862 0.03987819 0.22360789 0.02941664]",64-1000000-4-oltp_write_only-0.6,6,4
187,194.53,65.07000000006519,16.510000000009313,0,0,1.404999999999518,0.2650000000000432,5.914999999999055,7.565000000002328,32.44876658726345,2029838336,6255517696,0,0,0.0002813361639056,,0,0,95.74140887698252,1153.78,64644,762,130,7804,36.10000000009313,0,0,6.0,5,6,5,5,151,0,337.6,0,2701.14,0,0.0,1012.74,0,0.0,0.0,0,251.64,675.16,463.64,192.06,192.08,576.1800000000001,384.08,1059127296,16777216,8388608,83622.62,37732.0,79,2,16384,397,4000,0,0,0.0,0,0.58,0,0,0,0.0,0.0,112,2000,0,0.18,0,0.18,768.26,0.9997657592004582,0.18,0.0,0,0,0.4,0,9,0,1920.72,1920.72,0.0,0,0,,192.08,,,,960.32,,93,22.88091677020653,24565313536,,,,,,192.06,192.06,384.12,121225.49,122332.3,814.78,3953.76,99.96399999997811,"[0.13312065 0.02158601 0.06504806 0.11136891 0.02158601 0.03712297
 0.05972406 0.17656198 0.08097862 0.03987819 0.22360789 0.02941664]",64-1000000-4-oltp_write_only-0.6,6,4
188,273.6,43.250000000116415,30.155000000013388,0,0,1.7400000000002365,0.3500000000000796,8.520000000000437,11.455000000001746,33.000223935422795,2064334848,6255517696,0,0,0.0002812499386565,,0,0,95.72204523217768,1498.66,65278,0,258,30048,58.27999999979511,0,0,5.833333333333333,5,6,5,5,151,0,343.24,0,2746.3,0,0.0,1029.72,0,0.0,0.0,0,251.64,686.5,469.26,249.56,249.56,748.64,499.08,1069514752,16777216,8388608,108631.62,48320.44,79,2,16384,413,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,998.22,0.99979968349993,0.2,0.0,0,0,0.4,0,9,0,2495.52,2495.56,0.0,0,0,,249.54,,,,1247.76,,102,22.96132858307076,24651644928,,,,,,249.56,249.56,499.1,154043.76,155148.69000000003,995.62,5624.400000000001,99.99599999998463,"[0.13312065 0.02158601 0.06504806 0.11136891 0.02158601 0.03712297
 0.05972406 0.17656198 0.08097862 0.03987819 0.22360789 0.02941664]",64-1000000-4-oltp_write_only-0.6,6,4
189,302.47,44.88500000012573,24.51500000000669,0,0,1.7600000000002185,0.4950000000001183,8.769999999998618,14.960000000002765,32.95707380571048,2061635584,6255517696,0,0,0.0002811461966158,,0,0,95.78146805154918,1674.32,65252,4,280,50218,57.359999999869615,0,0,5.833333333333333,5,6,5,5,151,0,270.12,0,2161.36,0,0.0,810.38,0,0.0,0.0,0,200.88,540.28,370.78,278.82,278.8,836.5,557.66,1069088768,16777216,8388608,121358.66,53488.2,79,2,16384,397,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1115.28,0.9998207049879873,0.2,0.0,0,0,0.4,0,9,0,2788.24,2788.32,0.0,0,0,,278.84000000000003,,,,1394.12,,120,23.888218080407466,25646768128,,,,,,278.84000000000003,278.82,557.62,175392.68000000002,176625.26,1109.66,4993.8,99.97399999998744,"[0.13312065 0.02158601 0.06504806 0.11136891 0.02158601 0.03712297
 0.05972406 0.17656198 0.08097862 0.03987819 0.22360789 0.02941664]",64-1000000-4-oltp_write_only-0.6,6,4
190,297.85,45.13500000000931,24.994999999995343,0,0,1.6749999999994998,0.410000000000025,8.520000000000437,14.694999999996073,32.92341801409876,2059530240,6255517696,0,0,0.0002810366622292,,0,0,95.82030070485476,1614.28,65254,9,273,50211,57.75999999977648,0,0,6.0,5,6,5,5,151,0,231.54,0,1852.72,0,0.0,694.62,0,0.0,0.0,0,226.32,463.08,344.94,268.8,268.82,806.38,537.58,1069121536,16777216,8388608,117002.44,51729.28,79,2,16384,414,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1075.18,0.9998140192304116,0.2,0.0,0,0,0.42,0,9,0,2687.96,2688.08,0.0,0,0,,268.84000000000003,,,,1344.0,,132,32.598945883044514,34998743040,,,,,,268.8,268.8,537.58,169973.82,171079.1,1068.28,4869.26,99.9760000000242,"[0.13312065 0.02158601 0.06504806 0.11136891 0.02158601 0.03712297
 0.05972406 0.17656198 0.08097862 0.03987819 0.22360789 0.02941664]",64-1000000-4-oltp_write_only-0.6,6,4
191,270.3,41.86999999999534,27.16000000001077,0,0,1.5850000000002638,0.3650000000000091,8.729999999997744,15.820000000006983,32.77419321043513,2050195456,6255517696,0,0,0.0002809297711675,,0,0,97.04011170864123,1427.64,65298,0,238,29765,61.06000000005588,0,0,5.833333333333333,5,6,5,5,151,0,268.66,0,2149.7200000000003,0,0.0,805.98,0,0.0,0.0,0,251.76,537.34,394.8,237.66,237.68,713.08,475.38,1069842432,16777216,8388608,103475.3,46255.14,79,2,16384,3,1,0,0,0.0,0,0.64,0,0,0,0.0,0.0,112,2000,0,0.2,0,950.98,0.0,0.0,950.98,950.96,0,0,0.44,0,9,0,2376.92,2376.88,0.0,0,0,237.7,237.68,,,,1188.46,,130,22.973521786748417,24664735744,,,,,,237.7,237.68,475.4,149987.65,149960.47,941.76,5319.42,99.94399999995947,"[0.13312065 0.02158601 0.06504806 0.11136891 0.02158601 0.03712297
 0.05972406 0.17656198 0.08097862 0.03987819 0.22360789 0.02941664]",64-1000000-4-oltp_write_only-0.6,6,4
192,281.07,44.5,27.66000000000349,0,0,1.7950000000003,0.4800000000000182,8.890000000001237,12.464999999996508,33.1816640104346,2075684864,6255517696,0,0,0.0002808306666851,,0,0,97.04078626632112,1680.88,65093,11,432,33520,56.82000000029802,0,0,6.0,5,6,5,5,151,0,237.24,0,1898.36,0,0.0,711.74,0,0.0,0.0,0,226.44,474.52,350.74,279.88,279.94,839.7,559.74,1066483712,16777216,8388608,121834.96,54125.48,79,2,16384,281,1000,0,0,0.0,0,0.64,0,0,0,0.0,0.0,69,2000,0,0.22,0,26.2,1093.64,0.9766038005429348,26.2,25.98,0,0,0.42,0,9,0,2799.08,2799.16,0.0,0,0,279.90000000000003,279.94,,,,1399.56,,430,22.9731326419502,24664317952,,,,,,279.90000000000003,279.92,559.8000000000001,178421.87,178388.87,970.68,5376.52,99.99800000002142,"[0.13312065 0.02158601 0.06504806 0.11136891 0.02158601 0.03712297
 0.05972406 0.17656198 0.08097862 0.03987819 0.22360789 0.02941664]",64-1000000-4-oltp_write_only-0.6,6,4
193,279.48,44.82499999995344,27.6050000000032,0,0,1.8200000000008456,0.4000000000000341,8.74000000000342,12.405000000002474,33.346996449772334,2086027264,6255517696,0,0,0.0002807344367026,,0,0,96.79797868598688,1681.3672546901876,64945,168,423,33897,58.97999999998138,0,0,5.833333333333333,5,6,5,5,151,0,238.94,0,1911.84,0,0.0,716.8000000000001,0,0.0,0.0,0,200.64,477.86,339.40000000000003,279.9911996479859,279.9911996479859,839.9935997439898,559.9623984959399,1064058880,16777216,8388608,121866.03464138565,54144.16576663066,79,2,16384,293,2000,0,0,0.0,0,0.6400256010240409,0,0,0,0.0,0.0,69,2000,0,0.220008800352014,0,0.220008800352014,1119.9247969918797,0.999803588965271,0.220008800352014,0.0,0,0,0.4200168006720268,0,9,0,2799.911996479859,2799.951998079923,0.0,0,0,279.9911996479859,280.0112004480179,,,,1399.9359974398976,,730,22.973094490499392,24664276992,,,,,,,279.9911996479859,559.9623984959399,176123.03000000003,177228.94,967.92,5361.400000000001,99.98999999999069,"[0.13312065 0.02158601 0.06504806 0.11136891 0.02158601 0.03712297
 0.05972406 0.17656198 0.08097862 0.03987819 0.22360789 0.02941664]",64-1000000-4-oltp_write_only-0.6,6,4
194,277.29,44.43000000005122,28.13999999999941,0,0,1.879999999999881,0.4900000000000091,8.639999999997599,12.219999999997526,33.37633068059344,2087862272,6255517696,0,0,0.0002806364762313,,0,0,96.68032822984416,1651.0,65124,0,412,33609,58.359999999869615,0,0,5.666666666666667,5,6,5,5,151,0,263.78000000000003,0,2110.8,0,0.0,791.4200000000001,0,0.0,0.0,0,251.76,527.62,389.92,274.92,274.88,824.78,549.82,1066991616,16777216,8388608,119674.32,53278.72,79,2,16384,295,4000,0,0,0.0,0,0.68,0,0,0,0.0,0.0,69,2000,0,0.22,0,0.22,1099.7,0.9997999854534876,0.22,0.0,0,0,0.46,0,9,0,2749.24,2749.28,0.0,0,0,274.92,274.94,,,,1374.64,,1020,22.97309830564447,24664281088,,,,,,274.92,274.94,549.84,174592.2,175697.46000000002,960.84,5348.74,99.97999999998136,"[0.13312065 0.02158601 0.06504806 0.11136891 0.02158601 0.03712297
 0.05972406 0.17656198 0.08097862 0.03987819 0.22360789 0.02941664]",64-1000000-4-oltp_write_only-0.6,6,4
195,472.99,48.800000000046566,19.985000000000586,0,0,2.0149999999998727,0.4500000000000455,9.405000000000657,14.919999999998254,33.00310497594985,2064515072,6255517696,0,0,0.0002805155216777,,0,0,97.8472725016032,2756.76,65021,1,514,29040,53.27999999979512,0,0,5.833333333333333,5,6,5,5,151,0,238.02,0,1904.58,0,0.0,714.08,0,0.0,0.0,0,200.88,476.04,338.68,459.22,459.16,1377.66,918.26,1065304064,16777216,8388608,199836.1,85226.32,79,2,16384,401,4000,0,0,0.0,0,0.66,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1836.88,0.9998802460399544,0.22,0.0,0,0,0.44,0,9,0,4592.16,4592.16,0.0,0,0,459.22,459.22,,,,2296.1,,102,23.03595663599277,24731766784,,,,,,459.22,459.22,918.44,286186.49,287289.58,791.26,4848.56,99.95999999996276,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
196,480.95,49.42499999993015,19.93999999999505,0,0,2.070000000000164,0.4149999999999636,9.610000000000582,14.329999999998108,40.93965136790495,2560987136,6255517696,0,0,0.0002803580577581,,0,0,97.77645294327382,2741.38,87610,42851,611,27056,53.67999999970198,0,0,6.0,5,6,5,5,151,0,246.9,0,1975.5,0,0.0,740.62,0,0.0,0.0,0,251.28,493.76,372.64,456.62,456.62,1370.06,913.3,1435402240,16777216,8388608,198715.28,84285.58,79,2,16384,414,4000,0,0,0.0,0,0.56,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1826.72,0.9998905261314124,0.2,0.0,0,0,0.36,0,9,0,4566.76,4566.68,0.0,0,0,456.7,456.66,,,,2283.38,,109,23.03566286982156,24731451392,,,,,,456.68,456.66,913.38,285663.03,286773.52,724.36,4792.22,99.9560000000056,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
197,486.36,49.41499999992084,19.674999999995634,0,0,2.1149999999995543,0.3949999999999249,9.674999999995634,14.795000000001892,42.04256606422363,2629980160,6255517696,0,0,0.0002802008589472,,0,0,97.75926736338994,2819.04,93403,102531,674,30128,51.78000000026077,0,0,5.833333333333333,5,6,5,5,151,0,245.94,0,1967.96,0,0.0,737.8000000000001,0,0.0,0.0,0,251.4,491.84,371.78,469.58,469.56,1408.82,939.14,1530314752,16777216,8388608,204351.54,86594.48,79,2,16384,414,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1878.42,0.99989353887428,0.2,0.0,0,0,0.4,0,9,0,4696.2,4696.04,0.0,0,0,469.62,469.6,,,,2348.02,,118,23.036311444485268,24732147712,,,,,,469.6,469.6,939.22,291143.13,291114.86,754.34,4694.32,99.92200000002047,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
198,490.91,49.4749999998603,19.79499999999097,0,0,2.0750000000005,0.2449999999998909,9.7599999999984,15.014999999999418,44.44260377966326,2780114944,6255517696,0,0,0.0002800377702919,,0,0,97.70734870177805,2845.7000000000003,90452,171047,645,27438,52.200000000186265,0,0,5.833333333333333,5,6,5,5,151,0,137.86,0,1103.18,0,0.0,413.52,0,0.0,0.0,0,226.32,275.68,251.26,474.04,474.06,1422.16,948.06,1481965568,16777216,8388608,206285.52,87796.78,79,2,16384,414,4000,0,0,0.0,0,0.64,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1896.22,0.9998839931661428,0.22,0.0,0,0,0.42,0,9,0,4740.56,4740.56,0.0,0,0,474.04,474.04,,,,2370.26,,117,23.03633815050084,24732176384,,,,,,474.06,474.06,948.1,302124.39,303354.05,759.82,4882.7,99.9780000000028,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
199,471.84,48.94500000006519,19.820000000006985,0,0,2.1650000000004184,0.3600000000001273,9.760000000002035,15.099999999991269,32.908096116750244,2058571776,6255517696,0,0,0.000279881690232,,0,0,97.82982702400145,2795.94,65001,24,511,24652,52.43999999994412,0,0,6.0,5,6,5,5,151,0,60.14,0,481.5,0,0.0,180.38,0,0.0,0.0,0,251.4,120.26,185.98,465.68,465.7,1397.26,931.42,1064976384,16777216,8388608,202672.02,85909.94,79,2,16384,414,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1863.02,0.9998926589452668,0.2,0.0,0,0,0.4,0,9,0,4657.52,4657.4800000000005,0.0,0,0,465.78,465.76,,,,2328.78,,100,23.036025308604223,24731840512,,,,,,465.74,465.74,931.54,289081.99,290183.61,783.1,4912.6,99.97999999998136,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
200,474.84,49.28999999992084,19.830000000001743,0,0,2.204999999999245,0.3049999999998931,9.710000000002765,14.98500000000422,32.97010396627611,2062450688,6255517696,0,0,0.0002797237706154,,0,0,97.7210890273475,2837.32,65061,0,475,24560,53.08000000007451,0,0,6.0,5,6,5,5,151,0,84.10000000000001,0,673.1800000000001,0,0.0,252.28,0,0.0,0.0,0,226.32,168.18,197.5,472.6,472.56,1417.92,945.12,1065959424,16777216,8388608,205675.74,87145.38,79,2,16384,413,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1890.58,0.9998942235479538,0.2,0.0,0,0,0.42,0,9,0,4726.4400000000005,4726.400000000001,0.0,0,0,472.66,472.64,,,,2363.2200000000003,,106,23.036242771873816,24732073984,,,,,,472.64,472.64,945.3,295343.98000000004,296446.36000000004,814.32,4877.18,99.9879999999539,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
201,419.89,48.250000000116415,20.51499999999941,0,0,1.9550000000001544,0.3450000000000273,9.465000000000146,15.320000000006983,33.027593820429985,2066046976,6255517696,0,0,0.0002795697142787,,0,0,97.9375304829564,2620.06,65026,0,510,36256,53.700000000186265,0,0,5.833333333333333,5,6,5,5,151,0,114.46,0,916.02,0,0.0,343.32,0,0.0,0.0,0,252.14,228.88,241.0,436.42,436.44,1309.36,872.88,1065385984,16777216,8388608,189922.22,80318.28,79,2,16384,413,4000,0,0,0.0,0,0.54,0,0,0,0.0,0.0,112,2000,0,0.18,0,0.18,1745.82,0.9998969072164948,0.18,0.0,0,0,0.36,0,9,0,4364.52,4364.4800000000005,0.0,0,0,436.46,436.44,,,,2182.26,,102,23.035945190557527,24731754496,,,,,,436.46,436.44,872.9200000000001,281770.28,282876.92,734.0,4344.36,99.96799999999348,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
202,477.03,48.860000000102445,19.834999999999127,0,0,1.999999999999545,0.4199999999999022,9.705000000003563,15.115000000005235,32.958317891392625,2061713408,6255517696,0,0,0.0002794222685462,,0,0,97.76981413140037,2820.62,65026,0,510,24775,52.37999999988824,0,0,5.833333333333333,5,6,5,5,151,0,26.52,0,212.42,0,0.0,79.46000000000001,0,0.0,0.0,0,227.82,52.98,141.42000000000002,469.8,469.78,1409.66,939.6,1065385984,16777216,8388608,204467.32,86177.2,79,2,16384,413,4000,0,0,0.0,0,0.54,0,0,0,0.0,0.0,112,2000,0,0.18,0,0.18,1879.54,0.9999042410571788,0.18,0.0,0,0,0.36,0,9,0,4698.84,4698.76,0.0,0,0,469.9,,,,,2349.4,,126,23.02945944392048,24724791296,,,,,,469.9,469.88,939.76,294425.89,295666.65,790.58,4865.900000000001,99.96999999997206,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
203,613.1,41.36669066450935,22.73818094552232,0,0,2.2298216142701945,0.4699624030077298,10.519158467319414,18.488520918331773,32.98706281846957,2063511552,6255517696,0,0,0.0002792395974797,,0,0,97.89824804296627,3452.82,64854,0,682,33393,59.98320134433949,0,0,5.833333333333333,5,6,5,5,151,0,80.23197680231976,0,642.2957704229576,0,0.0,240.6959304069593,0,0.0,0.0,0,254.99450054994497,160.46395360463953,209.65903409659032,575.26,575.1800000000001,1725.8,1150.42,1062567936,16777216,8388608,250302.34,104643.86,79,2,16384,413,4000,0,0,0.0,0,0.52,0,0,0,0.0,0.0,112,2000,0,0.18,0,0.18,2301.04,0.9999217806207144,0.18,0.0,0,0,0.34,0,9,0,5752.64,5752.64,0.0,0,0,575.26,575.26,,,,2876.3,,111,23.034400056799875,24730095616,,,,,,575.26,575.26,1150.52,352947.5541956644,354054.1856651468,879.5696344292456,4671.866250699944,99.96600271976985,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
204,485.5,49.48499999998603,19.74000000000524,0,0,2.189999999999827,0.4249999999999545,9.719999999997526,14.434999999997672,33.261612885060885,2080686080,6255517696,0,0,0.0002790594517723,,0,0,98.17270708524534,2851.02,63656,952,928,30939,53.39999999990687,0,0,6.0,5,6,5,5,151,0,62.18,0,497.78,0,0.0,186.5,0,0.0,0.0,0,200.64,124.34,162.66,474.9,474.9,1424.82,949.74,1042939904,16777216,8388608,206670.28,87083.18000000001,79,2,16384,293,4000,0,0,0.0,0,0.56,0,0,0,0.0,0.0,69,2000,0,0.18,0,0.18,1899.76,0.9999052601661104,0.18,0.0,0,0,0.38,0,9,0,4749.4400000000005,4749.400000000001,0.0,0,0,474.94,474.94,,,,2374.7000000000003,,411,23.017807990844265,24712282112,,,,,,474.94,474.94,949.88,297827.55000000005,298927.53,646.98,4865.8,99.98199999995995,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
205,598.7,42.65500000002794,21.29000000000815,0,0,2.225000000000364,0.4149999999999636,10.989999999999782,18.32500000000437,33.34064506497401,2085629952,6255517696,0,0,0.0002788821953047,,0,0,98.1962515879415,3537.207767533948,64581,0,955,37105,59.04000000003725,0,0,5.666666666666667,5,6,5,5,151,0,77.36,0,619.0600000000001,0,0.0,231.98,0,0.0,0.0,0,200.76,154.66,177.92000000000002,589.1646501209927,589.2246465212088,1767.8339299642023,1178.3492990420575,1058095104,16777216,8388608,256405.3756774593,107591.3045217287,79,2,16384,294,4000,0,0,0.0,0,0.5999640021598704,0,0,0,0.0,0.0,69,2000,0,0.1999880007199568,0,0.1999880007199568,2357.118572885627,0.9999151629295936,0.1999880007199568,0.0,0,0,0.3999760014399136,0,9,0,5892.806431614104,5892.766434013959,0.0,0,0,589.3246405215688,589.3046417214968,,,,2946.423214607124,,711,23.031031283693693,24726478848,,,,,,589.2646441213527,589.2646441213527,1178.5892846429217,368102.96,369201.37,797.84,4572.76,99.96399999997811,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
206,479.53,49.68000000005122,19.834999999999127,0,0,2.064999999999827,0.2800000000000295,9.68500000000131,14.809999999997672,32.943978166951055,2060816384,6255517696,0,0,0.0002787048584019,,0,0,97.78777914358928,2797.7200000000003,64378,655,503,23681,52.25999999977648,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.08,0.0,113.2,466.06,466.02,1398.2,932.04,1054769152,16777216,8388608,202802.9,85959.62,79,2,16384,413,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1864.24,0.999892729184098,0.2,0.0,0,0,0.4,0,9,0,4660.6,4660.56,0.0,0,0,466.06,466.04,,,,2330.26,,114,22.99428380627716,24687026176,,,,,,466.06,466.04,932.12,292906.09,292870.12,765.9,4825.68,99.96000000002095,"[0.02746883 0.02898608 0.09752622 0.18485388 0.02746883 0.15258262
 0.02852431 0.0605185  0.04492381 0.02746883 0.23599182 0.08368626]",64-1000000-4-oltp_write_only-1.0,6,4
