id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Traffic Received (Eth0),Average Network Traffic Received (LO Interface),Average Network Retransmit Rate,Average Network Traffic Sent (Eth0),Average Network Traffic Sent (LO Interface),Average Swap Usage Percentage,Average Disk IOPS (Read),"Average Disk IOPS (Read, VDA)","Average Disk IOPS (Write, Sr0)",Average Disk IOPS (Write),Average Disk Busy (Sr0),Average Disk Busy (VDA),Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),label,workload_label,mem_size,num_cpu,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache
445,275.25,49.88449537982218,23.72594903795824,0,0,0.7600304012160394,0.4975199007961477,7.077783111323416,13.710548421937824,60.7803173868199,7656308736,12596690944,0,0,282.9713188527541,11035631.48525941,1.58003094611e-05,2969.41877675107,11035631.48525941,,0,3348.9339573582943,0,4528.921156846273,0,100.00000000004285,0,0,93.75055190443824,5686.451354864513,377884,144070,2334,17442,56.63826553075162,0,0,6.0,5,6,5,5,151,0,138.13171209727415,0,22375.637461752296,0,0.0,11049.49703017819,0,55252.68483890967,0,0,14177.489350638962,276.26342419454835,14064.596124232548,258.41415858414155,258.41415858414155,108263.89361063892,516.7883211678832,6191251456,16777216,8388608,224116.08839116085,10478712.968703128,79,2,16384,413,4000,0,0,1033.5366463353664,0,0.61993800619938,0,0,0,51677.19228077192,516.7883211678832,112,2000,0,0.1999800019997999,0,0.1999800019997999,5168.203179682031,0.9999613071976352,0.1999800019997999,0.0,0,0,258.8141185881412,0,9,0,6718.64813518648,2584.061593840616,0.0,0,0,258.41415858414155,258.41415858414155,4134.926507349264,,5426.617338266173,,112,21.85646256772312,23465443328,,,,,,,,258.41415858414155,516.7883211678832,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
446,280.62,49.93499999999767,23.702499999995776,0,0,0.7299999999999045,0.5375000000000796,7.007499999999254,13.705000000001746,62.61714060514463,7887687680,12596690944,0,0,279.36,11218731.42,1.57879095378e-05,2969.7200000000003,11218731.42,,0,3356.62,0,4601.12,0,100.0,0,0,93.5559412633662,5577.9800000000005,357958,229823,2043,17683,58.87999999988824,0,0,6.0,5,6,5,5,151,0,135.14,0,21892.86,0,0.0,10811.1,0,54056.0,0,0,13875.34,270.28000000000003,13762.44,253.46,253.46,106197.64,506.92,5864783872,16777216,8388608,219827.72,10278604.48,79,2,16384,413,4000,0,0,1013.82,0,0.58,0,0,0,50689.52,506.9,112,2000,0,0.2,0,0.2,5069.6,0.9999605507120596,0.2,0.0,0,0,253.84,0,9,0,6590.360000000001,2534.6,0.0,0,0,253.5,253.46,4056.04,,5323.06,,108,21.827578104317745,23434432512,,,,,,,253.46,253.46,506.92,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
447,188.08,52.37999999988824,24.699999999989817,0,0,0.5600000000002865,0.4524999999998726,5.875000000001364,11.834999999997308,17.279255398710518,2176614400,12596690944,0,0,284.84000000000003,8262375.26,1.57767277261e-05,2963.36,8262375.26,,0,3878.54,0,3675.66,0,99.98600000003351,0,0,91.96087766857632,4136.6,64451,396,689,8899,56.25999999977649,0,0,6.0,5,6,5,5,151,0,54.72,0,8864.04,0,0.0,4377.1,0,21886.18,0,0,5752.68,109.44,5639.82,187.94,187.94,78759.64,375.88,1055965184,16777216,8388608,163034.02,7624159.42,79,2,16384,413,4000,0,0,751.88,0,0.62,0,0,0,37594.0,375.94,112,2000,0,0.2,0,0.2,3759.28,0.999946801153351,0.2,0.0,0,0,188.38,0,9,0,4886.900000000001,1879.4,0.0,0,0,187.96,187.94,3007.82,,3947.22,,101,21.824442055061468,23431065600,,,,,,,187.94,187.94,375.9,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000
448,186.95,52.312500000116415,24.88999999999941,0,0,0.5500000000002956,0.5225000000000363,5.690000000000964,11.555000000000293,17.277857190238294,2176438272,12596690944,0,0,284.48,8221436.32,1.57676771935e-05,2973.8,8221436.32,,0,3905.44,0,3658.64,0,100.00799999991432,0,0,91.8751126924329,4073.055616663,64876,0,660,8817,57.43999999994411,0,0,6.0,5,6,5,5,151,0,28.04,0,4538.3,0,0.0,2240.92,0,11216.0,0,0,3058.0,56.08,2945.14,185.04889706617604,185.04889706617604,77535.68785872847,370.07779533228006,1062928384,16777216,8388608,160523.00861948283,7505477.091374517,79,2,16384,413,4000,0,0,740.2555846649201,0,0.5999640021598704,0,0,0,37006.95958242506,370.0977941323521,112,2000,0,0.1999880007199568,0,0.1999880007199568,3701.497910125393,0.9999459739810692,0.1999880007199568,0.0,0,0,185.44887306761595,0,9,0,4811.791292522449,1850.4889706617605,0.0,0,0,185.06889586624803,185.04889706617604,2961.602303861768,,3886.546807191568,,104,21.8222521617852,23428714496,,,,,,,185.04889706617604,185.04889706617604,370.0977941323521,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
449,186.77,51.77250000002096,24.8949999999968,0,0,0.5600000000000591,0.5,5.897500000000036,12.024999999999636,17.297952372467122,2178969600,12596690944,0,0,300.42,8147371.44,1.57878146287e-05,2971.28,8147371.44,,0,3869.46,0,3660.08,0,99.99800000002142,0,0,91.93258453453456,4069.000000000001,64066,771,699,8363,55.02000000001864,0,0,6.0,5,6,5,5,151,0,0.0,0,0.3600000000000001,0,0.0,0.0,0,0.0,0,0,200.64000000000004,0.0,100.46000000000002,184.90000000000003,184.90000000000003,77478.88000000002,369.80000000000007,1049657344,16777216,8388608,160372.36000000004,7499787.020000001,79,2,16384,415,4000,0,0,739.6600000000002,0,0.5800000000000001,0,0,0,36981.94000000001,369.8400000000001,112,2000,0,0.2,0,0.2,3697.8400000000006,0.9999459172967302,0.2,0.0,0,0,185.30000000000004,0,9,0,4807.240000000001,1849.0000000000005,0.0,0,0,184.90000000000003,184.90000000000003,2958.5200000000004,,3882.7400000000007,,108,21.82480830898921,23431458816,,,,,,,184.90000000000003,184.90000000000003,369.80000000000007,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000
450,176.48,52.35999999998603,24.992500000005748,0,0,0.532500000000141,0.519999999999925,5.744999999998981,11.657499999995707,17.307154535202983,2180128768,12596690944,0,0,279.44,7366900.74,1.57793136351e-05,2968.64,7366900.74,,0,3441.26,0,3647.82,0,99.9560000000056,0,0,92.05116370118223,3729.44,64592,202,742,8785,57.93999999994413,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.2,0.0,113.3,169.48,169.48,71008.8,338.96,1058275328,16777216,8388608,146991.9,6874163.72,79,2,16384,414,4000,0,0,677.88,0,0.56,0,0,0,33896.0,338.96,112,2000,0,0.2,0,0.2,3389.24,0.9999409932024168,0.2,0.0,0,0,169.84,0,9,0,4406.14,1694.8,0.0,0,0,169.48,169.48,2711.58,,3558.7200000000003,,102,21.81370623680461,23419539456,,,,,,,169.48,169.48,338.96,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000
451,187.39,52.18999999994412,24.9075000000048,0,0,0.5675000000000522,0.4350000000000591,5.905000000002019,11.760000000002035,17.338142736924794,2184032256,12596690944,0,0,292.04,8340419.84,1.57705247433e-05,2969.34,8340419.84,,0,3943.26,0,3669.84,0,100.00600000005215,0,0,91.94000352778936,4169.2,64868,0,668,8824,54.66000000014901,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.2,0.0,113.3,189.44,189.46,79383.48,378.88,1062797312,16777216,8388608,164319.72,7684380.94,79,2,16384,413,4000,0,0,757.84,0,0.58,0,0,0,37892.0,378.92,112,2000,0,0.2,0,0.2,3788.94,0.9999472175744364,0.2,0.0,0,0,189.84,0,9,0,4925.7,1894.56,0.0,0,0,189.46,189.46,3031.42,,3978.4,,105,21.82460229115486,23431237632,,,,,,,189.46,189.46,378.88,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
452,192.19,53.065000000060536,24.28499999999985,0,0,0.5800000000002115,0.4549999999998704,5.700000000001637,11.760000000003856,17.281889233274512,2176946176,12596690944,0,0,288.2,8230839.16,1.57615698759e-05,2964.1,8230839.16,,0,3911.48,0,3457.6800000000003,0,99.98400000005496,0,0,91.9112524445822,4204.768190727629,64580,304,652,8333,53.79999999981373,0,0,6.0,5,6,5,5,151,0,0.0,0,0.3999760014399136,0,0.0,0.0,0,0.0,0,0,226.18642881427115,0.0,113.29320240785552,191.08764350574023,191.08764350574023,80054.96219848793,382.15528621144847,1058078720,16777216,8388608,165731.04924196968,7749416.956678267,79,2,16384,399,4000,0,0,764.2505700228008,0,0.5600224008960358,0,0,0,38215.22860914437,382.1352854114164,112,2000,0,0.1800072002880115,0,0.1800072002880115,3821.292851714069,0.9999528958579758,0.1800072002880115,0.0,0,0,191.46765870634823,0,9,0,4967.778711148446,1910.8764350574024,0.0,0,0,,191.08764350574023,3057.242289691588,,4012.380495219809,,102,21.818265335175944,23424434176,,,,,,,191.08764350574023,191.08764350574023,382.17528701148046,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000
453,210.6,50.625000000116415,25.505000000004657,0,0,0.5650000000002819,0.36749999999995,5.934999999998582,13.349999999996726,17.326989585623025,2182627328,12596690944,0,0,283.76,9304297.66,1.57521436724e-05,2966.1,9304297.66,,0,4390.42,0,2824.82,0,100.01200000010432,0,0,91.9637824274975,4638.9800000000005,64830,0,706,8672,55.17999999970198,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.32,0.0,113.4,210.8,210.8,88332.7,421.6,1062174720,16777216,8388608,182829.9,8550409.32,79,2,16384,414,4000,0,0,843.28,0,0.6,0,0,0,42164.0,421.64,112,2000,0,0.22,0,0.22,4216.04,0.9999478210546788,0.22,0.0,0,0,211.2,0,9,0,5480.88,2108.0,0.0,0,0,210.8,210.8,3373.1,,4426.84,,102,21.85589792625119,23464837120,,,,,,,210.8,210.8,421.6,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000
454,191.0,51.88749999995344,25.042499999997744,0,0,0.5525000000001229,0.4825000000000159,5.845000000001619,11.967500000002474,17.407110182729596,2192719872,12596690944,0,0,293.84000000000003,8251942.52,1.57428621527e-05,3059.74,8251942.52,,0,3830.76,0,3636.24,0,100.0,0,0,92.44474192066056,4195.91216351346,64771,2,763,8931,60.580000000074506,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0,0,200.76,0.0,100.56,190.6323747050118,190.6323747050118,79880.68477260911,381.2447502099917,1061208064,16777216,8388608,165362.4255029799,7733156.693732251,79,2,16384,294,4000,0,0,762.6294948202072,0,0.6199752009919604,0,0,0,38128.574857005726,381.3047478100876,69,2000,0,0.2199912003519859,0,0.2199912003519859,3813.167473301068,0.9999423108188192,0.2199912003519859,0.0,0,0,191.0523579056837,0,9,0,4957.001719931203,1906.323747050118,0.0,0,0,190.67237310507585,190.6323747050118,3050.897964081437,,4003.79984800608,,532,21.824930393631792,23431589888,,,,,,,190.6323747050118,190.6323747050118,381.2847486100556,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
455,211.58,50.51750000013271,25.692499999997384,0,0,0.5800000000000409,0.4124999999999659,5.852499999999509,13.150000000001455,17.558864576681003,2211835904,12596690944,0,0,278.96,9253571.9,1.57336474224e-05,2892.06,9253571.9,,0,4291.24,0,2810.82,0,100.01399999996649,0,0,92.55238206562424,4643.005720228809,64292,509,735,8680,64.45999999996275,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.08,0.0,113.2,211.0084403376135,210.98843953758148,88404.73618944758,421.99687987519496,1053360128,16777216,8388608,182995.95983839352,8557397.195887836,79,2,16384,294,4000,0,0,844.013760550422,0,0.6400256010240409,0,0,0,42198.34793391736,422.016880675227,69,2000,0,0.220008800352014,0,0.220008800352014,4219.56878275131,0.9999478626037416,0.220008800352014,0.0,0,0,211.42845713828552,0,9,0,5485.479419176767,2109.924396975879,0.0,0,0,,210.98843953758148,3375.895035801432,,4430.557222288891,,962,21.85588266567087,23464820736,,,,,,,211.0084403376135,210.98843953758148,421.97687907516297,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000
456,187.07,52.03750000003492,24.74000000000524,0,0,0.5599999999997181,0.5900000000000318,5.762500000001182,11.740000000007058,17.335151221123752,2183655424,12596690944,0,0,287.88,8052244.38,1.57244423066e-05,3058.74,8052244.38,,0,3828.88,0,3559.58,0,100.01199999998788,0,0,91.91210183687248,4052.88,64756,103,677,8665,58.09999999962747,0,0,5.666666666666667,5,6,5,5,151,0,37.64,0,6112.900000000001,0,0.02,3018.38,0,15056.0,0,0,4185.78,75.28,3915.18,184.18,184.16,77154.78,368.32,1060962304,16777216,8388608,159737.74,7469148.9,79,2,16384,414,4000,0,0,736.62,0,0.64,0,0,0,36828.06,368.3,112,2000,0,0.22,0,0.22,3683.16,0.9999402722499444,0.22,0.0,0,0,184.58,0,9,0,4788.16,1841.68,0.0,0,0,,184.16,2946.8,,3867.32,,101,21.82472437579744,23431368704,,,,,,,184.18,184.16,368.32,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
457,190.33,51.88000000000465,25.09749999999985,0,0,0.5749999999999886,0.4925000000001205,5.792499999999563,11.967500000000657,17.53311152761104,2208591872,12596690944,0,0,490.94,8277815.08,1.5715566957e-05,3942.86,8277815.08,,0,3876.94,0,3657.46,0,100.01000000000931,0,0,92.4786968429932,4144.92,65530,0,6,8747,54.78000000026078,0,0,6.0,5,6,5,5,151,0,82.62,0,13602.32,0,0.8200000000000001,6681.9400000000005,0,33100.8,0,0,8696.68,171.56,8432.34,188.34,188.34,78912.58,376.68,1073643520,16777216,8388608,163359.30000000002,7639314.100000001,79,2,16384,294,4000,0,0,753.36,0,0.58,0,0,0,37668.0,376.68,69,2000,0,0.2,0,0.2,3766.84,0.9999469079170914,0.2,0.0,0,0,188.72,0,9,0,4896.88,1883.4,0.0,0,0,188.34,188.34,3013.76,,3955.18,,540,21.824667148621224,23431307264,,,,,,,188.34,188.34,376.68,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000
458,198.06,50.627500000060536,25.23499999999694,0,0,0.5849999999999795,0.5574999999999477,5.929999999998926,12.395000000002256,17.322404762493164,2182049792,12596690944,0,0,284.2,8599032.68,1.57065576775e-05,2954.26,8599032.68,,0,4075.82,0,3481.26,0,99.98400000005496,0,0,91.92615876599648,4314.92,64875,0,661,8798,64.74000000022352,0,0,5.833333333333333,5,6,5,5,151,0,137.24,0,22231.56,0,0.0,10978.34,0,54888.0,0,0,14085.54,274.48,13972.64,196.1,196.1,82144.62,392.18,1062912000,16777216,8388608,170071.2,7951672.5,79,2,16384,397,4000,0,0,784.2,0,0.6,0,0,0,39211.32,392.12,112,2000,0,0.2,0,0.2,3921.4,0.9999490004079968,0.2,0.0,0,0,196.46,0,9,0,5097.9800000000005,1960.96,0.0,0,0,,196.1,3137.36,,4117.5,,102,21.824663333476146,23431303168,,,,,,,196.1,196.1,392.14,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000
459,188.93,52.162500000034925,25.35749999999462,0,0,0.5400000000000773,0.4575000000000386,5.682499999998982,11.602499999997235,17.525502672204013,2207633408,12596690944,0,0,286.8,8212131.98,1.56977809277e-05,2974.1,8212131.98,,0,3812.18,0,3615.52,0,99.9660000000149,0,0,92.45779643476428,4204.32,63749,1013,774,8905,56.52000000001862,0,0,6.0,5,6,5,5,151,0,128.04,0,20743.9,0,0.0,10243.7,0,51216.0,0,0,13133.04,256.08,13032.8,191.06,191.06,80044.3,382.08,1044463616,16777216,8388608,165711.24,7747952.72,79,2,16384,293,4000,0,0,764.16,0,0.58,0,0,0,38206.0,382.06,69,2000,0,0.18,0,0.18,3820.78,0.9999528914199574,0.18,0.0,0,0,191.42,0,9,0,4967.1,1910.56,0.0,0,0,,191.06,3056.92,,4011.84,,552,21.824667148621224,23431307264,,,,,,,191.06,191.06,382.06,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
460,183.15,52.72000000003027,24.91000000000168,0,0,0.5275000000000318,0.5475000000000704,5.489999999998872,11.18249999999898,17.365521609799686,2187481088,12596690944,0,0,284.0,7842751.4,1.56890252841e-05,2964.8,7842751.4,,0,3725.56,0,3530.12,0,99.99199999996928,0,0,91.88990754806905,3957.1,64789,0,747,7809,52.71999999973923,0,0,5.833333333333333,5,6,5,5,151,0,134.84,0,21842.02,0,0.0,10785.96,0,53936.0,0,0,13844.8,269.68,13731.94,179.82,179.8,75336.32,359.6,1061502976,16777216,8388608,155958.26,7292877.84,79,2,16384,413,4000,0,0,719.2,0,0.58,0,0,0,35960.0,359.6,112,2000,0,0.2,0,0.2,3596.1,0.9999443872869338,0.2,0.0,0,0,180.18,0,9,0,4674.9400000000005,1798.0,0.0,0,0,179.82,179.8,2877.18,,3775.9,,100,21.82474345152284,23431389184,,,,,,,179.8,179.8,359.6,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000
461,187.39,51.57500000006986,25.5450000000019,0,0,0.5300000000000865,0.5274999999999751,5.680000000001657,11.694999999999713,17.508951785869897,2205548544,12596690944,0,0,486.3200000000001,8063818.300000002,1.5680242759e-05,3939.2600000000007,8063818.300000002,,0,3755.7400000000007,0,3551.060000000001,0,99.9799999999814,0,0,92.52044400200847,4051.18,64437,276,823,8470,65.99999999999999,0,0,6.0,5,6,5,5,151,0,132.92000000000002,0,21530.9,0,0.0,10632.3,0,53176.0,0,0,13678.46,265.86,13552.86,184.06,184.06,77125.28,368.1,1055735808,16777216,8388608,159662.30000000002,7465655.140000001,79,2,16384,294,4000,0,0,736.28,0,0.6,0,0,0,36812.0,368.12,69,2000,0,0.2,0,0.2,3681.64,0.999945679334246,0.2,0.0,0,0,184.46,0,9,0,4786.0,1840.6,0.0,0,0,184.06,184.06,2945.7200000000003,,3865.7,,550,21.82471674550728,23431360512,,,,,,,184.06,184.06,368.1,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
462,194.48,51.28999999997905,25.10250000000088,0,0,0.557499999999891,0.5775000000000431,5.879999999999655,11.787500000002185,17.682687317663863,2227433472,12596690944,0,0,574.94,8494027.4,1.56714963027e-05,3094.6800000000003,8494027.4,,0,4042.18,0,3680.38,0,100.00199999997858,0,0,92.5784431579757,4281.4,60666,4431,439,9627,58.83999999985099,0,0,6.0,5,6,5,5,151,0,135.3,0,21917.3,0,0.0,10823.12,0,54112.64,0,0,13916.94,270.6,13789.96,194.56,194.52,81520.18000000001,389.12,993951744,16777216,8388608,168741.36000000002,7890945.640000001,79,2,16384,294,4000,0,0,778.24,0,0.52,0,0,0,38913.8,389.12,69,2000,0,0.18,0,0.18,3890.96,0.9999537410630304,0.18,0.0,0,0,194.9,0,9,0,5058.32,1945.6,0.0,0,0,,194.56,3112.96,,4085.52,,990,21.82470530007204,23431348224,,,,,,,194.56,194.56,389.14,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000
463,192.44,51.07999999989988,25.882500000003347,0,0,0.5250000000000908,0.5049999999999955,5.852499999999054,11.674999999995634,17.666819277327818,2225434624,12596690944,0,0,287.08,8365860.84,1.56627466756e-05,2986.84,8365860.84,,0,4019.14,0,3609.82,0,99.9780000000028,0,0,92.5755247184702,4200.28,55316,9847,373,9685,54.0,0,0,5.833333333333333,5,6,5,5,151,0,133.82,0,21676.44,0,0.0,10704.2,0,53526.96,0,0,13742.14,267.64,13629.22,190.86,190.88,79964.16,381.72,906297344,16777216,8388608,165555.44,7741172.98,79,2,16384,295,4000,0,0,763.38,0,0.68,0,0,0,38170.0,381.7,69,2000,0,0.22,0,0.22,3817.0,0.9999423664342112,0.22,0.0,0,0,191.32,0,9,0,4962.26,1908.76,0.0,0,0,,190.88,3053.86,,4007.88,,1441,21.796061190806736,23400595456,,,,,,,190.88,190.88,381.72,"[0.31678385 0.01816001 0.05234747 0.08673486 0.01816001 0.04168472
 0.03775282 0.07930426 0.09429876 0.09070008 0.0778048  0.08626837]",64-1000000-4-oltp_read_write_80-0.6,12,8,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000
