id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache
11,347.21,87.44375000003494,7.494999999999835,0,0.0,0.1318750000000186,0.0475000000000012,1.256875000000008,2.889375000001281,4.607559355700076,3112640512,67555082240,0,0,9.5703675278e-06,,0,0,87.77543425138568,5622.9400000000005,65287,0,249,0,41.5800000000745,0,0,6.0,5,6,5,5,151,0,0.0,0,9837.98,0,0,4918.78,0,140534.78,0.0,0,35710.44,0.0,35246.18,0.0,0.0,145453.4,0.0,1069662208,16777216,8388608,143771.04,14066959.24,79,2,16384,397,4000,0,0,1405.4,0,0.6,0,0,0,70268.88,702.7,112,2000,0,0.2,0,0.2,4918.8,0.9999593413295386,0.2,0.0,0,0,351.76,0,9,0,5270.18,0.0,0.0,0,0,0.1,351.38,351.38,4919.1,0.1,5270.18,,99,21.1415387159206,22697889792,0.1,0.1,0.1,0.1,,,,,7382767.08,7381259.75,6401.82,1.22,99.99599999992644,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000
12,350.7,87.45124999996915,7.473125000000321,0,0.0,0.1325000000000464,0.0306249999999952,1.2649999999999575,2.95874999999927,4.613780199285273,3116843008,67555082240,0,0,9.5616755656e-06,,0,0,87.56650240110169,5707.88,65285,0,251,0,29.21999999973924,0,0,6.0,5,6,5,5,151,0,0.0,0,9986.52,0,0,4993.06,0,142660.68,0.0,0,36274.18,0.0,35791.94,0.0,0.0,147653.54,0.0,1069629440,16777216,8388608,145943.08000000002,14279937.28,79,2,16384,414,4000,0,0,1426.64,0,0.64,0,0,0,71333.86,713.34,112,2000,0,0.22,0,0.22,4993.06,0.9999559407844142,0.22,0.0,0,0,357.08,0,9,0,5349.7,0.0,0.0,0,0,,356.68,356.68,4993.36,0.12,5349.74,,100,21.142568805092367,22698995712,,,,,,,,,7510919.16,7509417.19,6491.4800000000005,1.1,99.98600000003351,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
13,351.17,87.56187499992669,7.365625000000819,0,0.0,0.1312500000000032,0.0424999999999951,1.259999999999934,2.9212500000002137,4.606686254846011,3112050688,67555082240,0,0,9.553307345e-06,,0,0,87.57322568278015,5576.6,65283,0,253,0,52.16000000014901,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9757.02,0,0,4878.34,0,139369.12,0.0,0,35388.9,0.0,34940.24,0.0,0.0,144247.26,0.0,1069596672,16777216,8388608,142588.56,13949656.6,79,2,16384,413,4000,0,0,1393.78,0,0.56,0,0,0,69683.14,696.88,112,2000,0,0.18,0,0.18,4878.36,0.9999631037154558,0.18,0.0,0,0,348.82,0,9,0,5226.74,0.0,0.0,0,0,0.1,348.44,348.44,4878.64,,5226.78,,100,21.141763809480352,22698131456,0.1,0.1,0.1,0.1,,,,,7393360.3,7391859.21,6387.82,2.44,99.99199999996928,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000
14,353.76,87.54474731517854,7.337059776413053,0,0.0,0.1381167129972384,0.0306231626102404,1.2786732796032545,2.982321060736543,4.630726844334603,3128291328,67555082240,0,0,9.5445821486e-06,,0,0,87.58388406234923,5647.34,65286,0,250,0,39.823610583197365,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9880.6,0,0,4940.08,0,141131.64,0.0,0,35889.06,0.0,35410.6,0.0,0.0,146071.58000000002,0.0,1069645824,16777216,8388608,144398.52,14126758.74,79,2,16384,414,4000,0,0,1411.42,0,0.66,0,0,0,70570.46,705.72,112,2000,0,0.22,0,0.22,4940.08,0.9999554682913993,0.22,0.0,0,0,353.3,0,9,0,5292.9400000000005,0.0,0.0,0,0,,352.86,352.86,4940.400000000001,0.12,5292.9400000000005,,102,21.142698520025107,22699134976,,,,,,,,,7447441.393516389,7446102.023878567,6442.793432394056,2.379857208567486,99.972001679902,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000
15,351.93,87.54000000000816,7.3931249999997135,0,0.0,0.1331250000000263,0.0400000000000062,1.2718750000001364,2.9356249999994475,4.607280448482811,3112452096,67555082240,0,0,9.5358188219e-06,,0,0,87.54826482330887,5585.28,65333,0,203,0,27.620000000111755,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9772.16,0,0,4885.86,0,139585.8,0.0,0,35469.5,0.0,35007.64,0.0,0.0,144471.52,0.0,1070415872,16777216,8388608,142809.76,13971743.68,79,2,16384,414,4000,0,0,1395.9,0,0.6,0,0,0,69792.1,697.94,112,2000,0,0.2,0,0.2,4885.900000000001,0.999959067558994,0.2,0.0,0,0,349.36,0,9,0,5234.82,0.0,0.0,0,0,0.1,348.98,348.96,4886.2,0.1,5234.86,,93,21.142626032268577,22699057152,0.1,0.1,0.1,0.1,,,,,7357633.07,7356125.930000001,6365.62,1.08,100.01199999998788,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000
16,351.52,87.43249999999539,7.531875000000186,0,0.0,0.1374999999999922,0.0443750000000164,1.237499999999926,2.882500000001983,4.6295687730629,3127508992,67555082240,0,0,9.5272406329e-06,,0,0,87.56896712842206,5488.12,65294,0,242,0,32.32000000029802,0,0,6.0,5,6,5,5,151,0,0.0,0,9602.04,0,0,4800.84,0,137164.68,0.0,0,34861.36,0.0,34405.5,0.0,0.0,141965.48,0.0,1069776896,16777216,8388608,140333.6,13729507.82,79,2,16384,413,4000,0,0,1371.66,0,0.64,0,0,0,68584.0,685.84,112,2000,0,0.2,0,0.2,4800.82,0.999958342185619,0.2,0.0,0,0,343.36,0,9,0,5143.74,0.0,0.0,0,0,0.1,342.92,342.92,4801.16,0.1,5143.74,,102,21.141954566734388,22698336256,0.1,0.1,0.1,0.1,,,,,7216220.35,7214799.939999999,6251.76,2.3000000000000003,100.00399999995716,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,23,2,1,ON,1,1024,1,25,100,48MB,4000
17,342.94,87.73312500002794,7.251249999999801,0,0.0,0.1337500000000098,0.0406250000000074,1.2431249999998784,2.8775000000006807,4.609675412631091,3114070016,67555082240,0,0,9.518301125e-06,,0,0,87.77668011808075,5581.0,65303,0,233,0,30.619999999646087,0,0,6.0,5,6,5,5,151,0,0.0,0,9764.8,0,0,4882.18,0,139479.0,0.0,0,35470.6,0.0,34996.26,0.0,0.0,144361.02,0.0,1069924352,16777216,8388608,142708.0,13961309.42,79,2,16384,414,4000,0,0,1394.88,0,0.68,0,0,0,69737.7,697.44,112,2000,0,0.22,0,0.22,4882.18,0.9999549401933476,0.22,0.0,0,0,349.18,0,9,0,5230.900000000001,0.0,0.0,0,0,,348.72,348.72,4882.52,0.12,5230.900000000001,,99,21.14253065364156,22698954752,,,,,,,,,7318242.8900000015,7316735.760000002,6347.4000000000015,2.0000000000000004,100.00000000000004,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000
18,352.12,87.38812499998313,7.448124999999779,0,0.0,0.1318750000000133,0.0318749999999994,1.2724999999998092,2.9631250000003893,4.602933133813622,3109515264,67555082240,0,0,9.5098052728e-06,,0,0,87.56317557617938,5754.1,65294,0,242,0,33.56000000005588,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,10067.6,0,0,5033.58,0,143824.38,0.0,0,36539.74,0.0,36067.3,0.0,0.0,148858.0,0.0,1069776896,16777216,8388608,147126.26,14395539.5,79,2,16384,413,4000,0,0,1438.28,0,0.6,0,0,0,71912.0,719.12,112,2000,0,0.2,0,0.2,5033.6,0.9999602685843696,0.2,0.0,0,0,359.94,0,9,0,5393.14,0.0,0.0,0,0,0.1,359.54,359.54,5033.900000000001,0.1,5393.14,,97,21.14212624826301,22698520576,,0.1,0.1,0.1,,,,,7572719.529999999,7571210.05,6547.32,1.16,99.99800000002142,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
19,352.03,87.39125000001515,7.490624999999853,0,0.0,0.1343749999999968,0.0481249999999935,1.2462500000000605,2.8824999999985152,4.602338940176836,3109113856,67555082240,0,0,9.5012781584e-06,,0,0,87.55277265830773,5635.7,65316,0,220,0,46.3000000002794,0,0,6.0,5,6,5,5,151,0,0.0,0,9860.38,0,0,4929.9400000000005,0,140850.42,0.0,0,35805.54,0.0,35327.82,0.0,0.0,145780.64,0.0,1070137344,16777216,8388608,144102.2,14098262.08,79,2,16384,414,4000,0,0,1408.64,0,0.66,0,0,0,70416.42,704.28,112,2000,0,0.22,0,0.22,4929.9800000000005,0.9999553770638108,0.22,0.0,0,0,352.56,0,9,0,5282.08,0.0,0.0,0,0,,352.12,352.12,4930.3,0.12,5282.1,,96,21.14275956234639,22699200512,,,,,,,,,7411386.09,7409880.53,6416.26,1.26,100.00199999997858,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000
20,349.84,87.53250000003027,7.352500000000363,0,0.0,0.1350000000000406,0.0306250000000005,1.2274999999999068,2.9281249999982606,4.623069022260424,3123118080,67555082240,0,0,9.4927438706e-06,,0,0,87.55466677063004,5639.06,65313,0,223,0,28.080000000074502,0,0,6.0,5,6,5,5,151,0,0.0,0,9866.14,0,0,4932.86,0,140931.56,0.0,0,35814.8,0.0,35349.5,0.0,0.0,145863.92,0.0,1070088192,16777216,8388608,144190.76,14107149.18,79,2,16384,413,4000,0,0,1409.38,0,0.64,0,0,0,70470.76,704.72,112,2000,0,0.2,0,0.2,4932.86,0.99995945721317,0.2,0.0,0,0,352.8,0,9,0,5285.24,0.0,0.0,0,0,0.1,352.36,352.36,4933.2,0.1,5285.22,,93,21.142774822926715,22699216896,0.1,0.1,0.1,0.1,,,,,7411138.63,7409635.86,6407.9400000000005,2.88,99.99199999996928,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000
21,346.25,87.56062500001279,7.336249999999494,0,0.0,0.1293749999999907,0.0312500000000088,1.224374999999896,2.847500000000025,4.607868578919224,3112849408,67555082240,0,0,9.4842316938e-06,,0,0,87.56614870516003,5574.02,65285,0,251,0,45.71999999973922,0,0,6.0,5,6,5,5,151,0,0.0,0,9752.58,0,0,4876.14,0,139312.62,0.0,0,35377.64,0.0,34929.14,0.0,0.0,144188.64,0.0,1069629440,16777216,8388608,142519.84,13944030.32,79,2,16384,415,4000,0,0,1393.16,0,0.54,0,0,0,69658.58,696.6,112,2000,0,0.18,0,0.18,4876.12,0.9999630867666056,0.18,0.0,0,0,348.66,0,9,0,5224.400000000001,0.0,0.0,0,0,0.1,348.3,348.3,4876.400000000001,,5224.42,,102,21.14386976956486,22700392448,0.1,0.1,0.1,0.1,,,,,7472032.18,7470525.94,6461.62,0.12,100.01000000000931,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000
22,351.22,87.45750000003316,7.414374999999438,0,0.0,0.1331249999999624,0.0506249999999948,1.2268749999998652,2.8399999999998617,4.613428533663495,3116605440,67555082240,0,0,9.4754360437e-06,,0,0,87.57506664420033,5636.26,65297,0,239,0,31.919999999925498,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,9861.6,0,0,4930.6,0,140872.78,0.0,0,35768.92,0.0,35316.56,0.0,0.0,145804.62,0.0,1069826048,16777216,8388608,144110.5,14099933.7,79,2,16384,413,4000,0,0,1408.76,0,0.54,0,0,0,70434.0,704.34,112,2000,0,0.18,0,0.18,4930.62,0.9999634947675832,0.18,0.0,0,0,352.52,0,9,0,5282.78,0.0,0.0,0,0,0.1,352.16,352.16,4930.900000000001,,5282.78,,99,21.14459846227525,22701174784,0.1,0.1,0.1,0.1,,,,,7418652.61,7417146.08,6404.0,1.04,100.00199999997858,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,23,1,ON,1,1024,1,25,100,48MB,4000
23,349.89,87.48187500004134,7.497499999999605,0,0.0,0.1318750000000115,0.0418750000000045,1.202500000000015,2.762500000000216,4.637948115981743,3133169664,67555082240,0,0,9.4670601153e-06,,0,0,87.5502700301039,5475.7,65314,0,222,0,34.09999999962747,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9580.38,0,0,4790.0,0,136849.94,0.0,0,34781.14,0.0,34326.08,0.0,0.0,141639.74,0.0,1070104576,16777216,8388608,140008.48,13697731.02,79,2,16384,413,4000,0,0,1368.6,0,0.6,0,0,0,68423.88,684.32,112,2000,0,0.2,0,0.2,4790.0,0.99995824808985,0.2,0.0,0,0,342.56,0,9,0,5132.14,0.0,0.0,0,0,0.1,342.16,342.16,4790.3,0.1,5132.16,,96,21.14269088973494,22699126784,0.1,0.1,0.1,0.1,,,,,7202528.09,7201147.659999999,6231.92,4.84,100.0,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000
24,349.99,87.56950556047393,7.3805904472360595,0,0.0,0.126885150812065,0.0387531002480236,1.195095607648605,2.795223617889105,4.632260834029594,3129327616,67555082240,0,0,9.4585008673e-06,,0,0,87.757455343627,5651.14,63993,0,1543,0,48.11584926805321,0,0,6.0,5,6,5,5,151,0,0.0,0,9887.38,0,0,4943.4400000000005,0,141231.44,0.0,0,35913.82,0.0,35435.14,0.0,0.0,146174.88,0.0,1048461312,16777216,8388608,144492.6,14137006.38,79,2,16384,293,4000,0,0,1412.38,0,0.64,0,0,0,70617.04000000001,706.1800000000001,69,2000,0,0.22,0,0.22,4943.46,0.9999554987377824,0.22,0.0,0,0,353.52,0,9,0,5296.58,0.0,0.0,0,0,,353.1,353.1,4943.76,0.12,5296.56,,317,21.14262984741365,22699061248,,,,,,,,,7434898.511880949,7433390.521241698,6404.732378590286,2.3001840147211774,99.98799903990457,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
25,349.23,87.71624999999769,7.344375000000356,0,0.0,0.1237499999999567,0.0375000000000032,1.161250000000052,2.715624999999477,4.634752809383897,3131011072,67555082240,0,0,9.4500520706e-06,,0,0,87.79835089701471,5502.0,63655,0,1881,0,33.70000000018626,0,0,6.0,5,6,5,5,151,0,0.0,0,9626.58,0,0,4813.02,0,137507.52,0.0,0,34973.12,0.0,34502.8,0.0,0.0,142319.66,0.0,1042923520,16777216,8388608,140678.88,13764382.88,79,2,16384,295,4000,0,0,1375.1,0,0.62,0,0,0,68753.82,687.54,69,2000,0,0.22,0,0.22,4813.06,0.9999542931223614,0.22,0.0,0,0,344.16,0,9,0,5156.86,0.0,0.0,0,0,,343.76,343.78000000000003,4813.34,0.12,5156.84,,537,21.14471673177275,22701301760,,,,,,,,,7241661.77,7240151.970000001,6247.860000000001,1.96,99.99800000002142,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000
26,354.52,87.51812500000233,7.412499999999682,0,0.0,0.1212500000000229,0.0412500000000033,1.196250000000191,2.802499999998417,4.608493088557893,3113271296,67555082240,0,0,9.4413434962e-06,,0,0,87.57937445508904,5617.96,65293,0,243,0,31.56000000005588,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9829.5,0,0,4914.54,0,140405.22,0.0,0,35677.28,0.0,35213.36,0.0,0.0,145319.64,0.0,1069760512,16777216,8388608,143645.62,14053793.96,79,2,16384,414,4000,0,0,1404.1,0,0.6,0,0,0,70202.54000000001,702.0600000000001,112,2000,0,0.2,0,0.2,4914.56,0.9999593062530012,0.2,0.0,0,0,351.42,0,9,0,5265.58,0.0,0.0,0,0,0.1,351.02,351.02,4914.86,0.1,5265.58,,100,21.14288927727913,22699339776,0.1,0.1,0.1,0.1,,,,,7382257.53,7380749.02,6372.76,0.2,99.98800000001212,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
27,354.56,87.50874999999357,7.495000000000003,0,0.0,0.1218750000000365,0.0424999999999986,1.1581249999997567,2.7024999999999864,4.622959884653682,3123044352,67555082240,0,0,9.4328960505e-06,,0,0,87.7491793363416,5575.58,65530,0,6,0,32.37999999988824,0,0,6.0,5,6,5,5,151,0,0.0,0,9755.3,0,0,4877.4400000000005,0,139351.28,0.0,0,35414.18,0.0,34952.86,0.0,0.0,144228.7,0.0,1073643520,16777216,8388608,142565.64,13948259.58,79,2,16384,293,4000,0,0,1393.52,0,0.62,0,0,0,69677.46,696.78,69,2000,0,0.2,0,0.2,4877.4400000000005,0.999958996563912,0.2,0.0,0,0,348.82,0,9,0,5225.86,0.0,0.0,0,0,0.1,348.40000000000003,348.40000000000003,4877.76,0.1,5225.84,,319,21.142885462134053,22699335680,0.1,0.1,0.1,0.1,,,,,7350466.49,7349000.25,6365.9800000000005,1.04,100.0,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000
28,350.22,87.55374999997727,7.353750000000957,0,0.0,0.1275000000000119,0.039375000000005,1.2143750000000182,2.7718750000001364,4.612749455221447,3116146688,67555082240,0,0,9.424217767e-06,,0,0,87.5600358383915,5565.98604083755,65297,0,239,0,49.85999999986961,0,0,6.0,5,6,5,5,151,0,0.0,0,9738.695678259304,0,0,4869.107853528789,0,139115.81305121694,0.0,0,35323.64058156511,0.0,34875.70745755255,0.0,0.0,143984.82091074536,0.0,1069826048,16777216,8388608,142311.82129072255,13923871.58770474,79,2,16384,413,4000,0,0,1391.2165270083794,0,0.5199688018718877,0,0,0,69555.28668279904,695.5782653040818,112,2000,0,0.1799892006479611,0,0.1799892006479611,4869.167849929005,0.9999630362819428,0.1799892006479611,0.0,0,0,348.0991140531568,0,9,0,5216.926984380937,0.0,0.0,0,0,0.0999940003599784,347.7591344519329,347.7591344519329,4869.42783432994,,5216.926984380937,,99,21.144640428871146,22701219840,0.0999940003599784,0.0999940003599784,0.0999940003599784,0.0999940003599784,,,,,7360251.87,7358746.16,6365.1,1.12,99.98200000007635,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000
29,356.06,87.4927488398819,7.39180768923022,0,0.0,0.1287706032965276,0.0337554008641413,1.1814390302447877,2.8073241718684563,4.622486955024399,3122724864,67555082240,0,0,9.4157384476e-06,,0,0,87.76097903632039,5728.42,63927,0,1609,0,38.37013922216378,0,0,6.0,5,6,5,5,151,0,0.0,0,10022.64,0,0,5011.1,0,143171.32,0.0,0,36352.4,0.0,35894.24,0.0,0.0,148181.24,0.0,1047379968,16777216,8388608,146468.5,14330152.06,79,2,16384,293,4000,0,0,1431.74,0,0.56,0,0,0,71587.58,715.88,69,2000,0,0.18,0,0.18,5011.14,0.9999640813198916,0.18,0.0,0,0,358.32,0,9,0,5369.08,0.0,0.0,0,0,0.1,357.94,357.94,5011.4400000000005,,5369.08,,319,21.14304569822744,22699507712,0.1,0.1,0.1,0.1,,,,,7539720.105216835,7538209.143462954,6501.440230436871,1.1001760281645063,100.01000160020388,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
30,353.53,87.52062499994645,7.366874999999481,0,0.0,0.1275000000000208,0.0293749999999892,1.219999999999942,2.781874999999275,4.61712708589252,3119104000,67555082240,0,0,9.4071251938e-06,,0,0,87.56065644294667,5654.68,65295,0,241,0,37.14000000013038,0,0,6.0,5,6,5,5,151,0,0.0,0,9893.88,0,0,4946.7,0,141325.30000000002,0.0,0,35909.76,0.0,35443.56,0.0,0.0,146271.92,0.0,1069793280,16777216,8388608,144582.76,14146069.26,79,2,16384,413,4000,0,0,1413.32,0,0.58,0,0,0,70662.06,706.64,112,2000,0,0.2,0,0.2,4946.74,0.999959570967103,0.2,0.0,0,0,353.7,0,9,0,5300.06,0.0,0.0,0,0,0.1,353.32,353.32,4947.0,0.1,5300.06,,98,21.144670950031784,22701252608,0.1,0.1,0.1,0.1,,,,,7448410.14,7446865.62,6439.06,1.02,100.00599999993574,"[0.79299961 0.01287479 0.01908669 0.00993614 0.00958699 0.00958699
 0.01054714 0.01288934 0.01111451 0.010809   0.00958699 0.09098183]",64-1000000-4-oltp_read_only-0.2,64,32,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000
