innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
24GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,153.87,oltp_read_write,64,1000000,4
24GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,160.55,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,134.79,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,144.07,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,147.68,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,156.55,oltp_read_write,64,1000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,132.60,oltp_read_write,64,1000000,4
2GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,139.05,oltp_read_write,64,1000000,4
2GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,152.77,oltp_read_write,64,1000000,4
2GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,162.55,oltp_read_write,64,1000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,147.23,oltp_read_write,64,1000000,4
3GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,159.35,oltp_read_write,64,1000000,4
3GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,166.47,oltp_read_write,64,1000000,4
3GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,173.96,oltp_read_write,64,1000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,166.06,oltp_read_write,64,1000000,4
4GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,176.93,oltp_read_write,64,1000000,4
4GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,185.79,oltp_read_write,64,1000000,4
4GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,188.10,oltp_read_write,64,1000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,180.80,oltp_read_write,64,1000000,4
6GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,187.92,oltp_read_write,64,1000000,4
6GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,201.65,oltp_read_write,64,1000000,4
6GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,202.98,oltp_read_write,64,1000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,187.90,oltp_read_write,64,1000000,4
8GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,194.97,oltp_read_write,64,1000000,4
8GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,206.02,oltp_read_write,64,1000000,4
8GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,214.51,oltp_read_write,64,1000000,4
