innodb_read_io_threads,innodb_buffer_pool_size,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
15,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,738.55,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,747.48,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,718.19,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,747.35,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,1,532.27,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,720.78,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,746.12,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,713.56,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1,539.36,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,716.80,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,752.58,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,771.10,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,1,538.63,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,709.65,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,695.96,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,725.42,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,1,534.74,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,706.96,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,694.63,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,720.91,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,1,509.03,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,726.32,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,724.61,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,746.58,oltp_read_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,714.06,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,732.30,oltp_read_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,698.22,oltp_read_only,64,1000000,4
2,1GB,7,1,ON,1,1024,1,25,100,48MB,4000,711.08,oltp_read_only,64,1000000,4
2,1GB,15,1,ON,1,1024,1,25,100,48MB,4000,718.39,oltp_read_only,64,1000000,4
2,2GB,1,1,ON,1,1024,1,25,100,48MB,4000,719.59,oltp_read_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,712.48,oltp_read_only,64,1000000,4
2,2GB,3,1,ON,1,1024,1,25,100,48MB,4000,670.84,oltp_read_only,64,1000000,4
2,2GB,7,1,ON,1,1024,1,25,100,48MB,4000,698.93,oltp_read_only,64,1000000,4
2,2GB,15,1,ON,1,1024,1,25,100,48MB,4000,734.06,oltp_read_only,64,1000000,4
2,3GB,1,1,ON,1,1024,1,25,100,48MB,4000,759.86,oltp_read_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,709.54,oltp_read_only,64,1000000,4
2,3GB,3,1,ON,1,1024,1,25,100,48MB,4000,680.61,oltp_read_only,64,1000000,4
2,3GB,7,1,ON,1,1024,1,25,100,48MB,4000,721.72,oltp_read_only,64,1000000,4
2,3GB,15,1,ON,1,1024,1,25,100,48MB,4000,741.76,oltp_read_only,64,1000000,4
2,4GB,1,1,ON,1,1024,1,25,100,48MB,4000,703.36,oltp_read_only,64,1000000,4
