workload,protocol,thread,clients,handler,tps,commits,aborts,aborts+commits,elapsed_time,epoch_duration,checkpoint_interval,rehash_threshold,prefetch_locality
"a","Silo",1,1,true,6195,30983,0,30983,5001,40,20,0.8,3
"a","Silo",1,1,true,6177,30899,0,30899,5002,40,20,0.8,3
"a","Silo",1,1,true,6224,31140,0,31140,5003,40,20,0.99,3
"a","Silo",1,1,true,6192,30962,0,30962,5000,40,20,0.99,3
"a","Silo",1,1,true,6199,31021,0,31021,5004,40,20,0.99,3
"a","Silo",1,1,true,6197,31000,0,31000,5002,40,30,0.1,3
"a","Silo",1,1,true,6219,31105,0,31105,5001,40,30,0.1,3
"a","Silo",1,1,true,6160,30807,0,30807,5001,40,30,0.1,3
"a","Silo",1,1,true,6221,31109,0,31109,5000,40,30,0.4,3
"a","Silo",1,1,true,4974,29244,0,29244,5879,40,30,0.4,3
"a","Silo",1,1,true,4964,27893,0,27893,5619,40,30,0.4,3
"a","Silo",1,1,true,5004,28601,0,28601,5715,40,30,0.8,3
"a","Silo",1,1,true,4978,30799,0,30799,6187,40,30,0.8,3
"a","Silo",1,1,true,4946,28016,0,28016,5664,40,30,0.8,3
"a","Silo",1,1,true,6230,31165,0,31165,5002,40,30,0.99,3
"a","Silo",1,1,true,4976,29223,0,29223,5872,40,30,0.99,3
"a","Silo",1,1,true,4991,29588,0,29588,5928,40,30,0.99,3
